post_verified,post_type,building_type,squares,nums_bedroom,nums_wc,nums_floor,furniture,price,project_names,streets,wards,districts,type_squares
0,vip-normal,Nhà riêng,75.0,4,4,3,Cơ bản,25.0,Không thuộc dự án,154/8a Đường Trần Quang Khải,Phường Tân Định,1,60-80
0,vip-normal,Nhà riêng,45.0,3,2,2,Không nội thất,6.0,Không thuộc dự án,Đường Nguyễn Thị Đặng,Phường Hiệp Thành,12,40-60
0,vip-normal,Nhà riêng,240.0,4,4,3,Đầy đủ,35.0,Dự án Hưng Thái 1 & 2,Đường Nguyễn Văn Linh,Phường Tân Phong,7,100+
0,vip-normal,Nhà riêng,136.0,6,4,4,Cơ bản,30.0,Không thuộc dự án,Đường Nguyễn Công Hoan,Phường 7,Phú Nhuận,100+
0,vip-normal,Nhà riêng,72.0,3,1,2,Không nội thất,5.0,Không thuộc dự án,Đường Tân Chánh Hiệp 17,Phường Tân Chánh Hiệp,12,60-80
0,vip-normal,Nhà riêng,56.0,6,6,2,Cơ bản,40.0,Không thuộc dự án,Đường Nguyễn Thị Minh Khai,Phường Đa Kao,1,40-60
0,vip-normal,Nhà riêng,34.0,2,2,2,Đầy đủ,13.0,Không thuộc dự án,Đường Sư Vạn Hạnh,Phường 12,10,20-40
0,vip-normal,Nhà riêng,69.0,4,3,4,Cơ bản,19.0,Không thuộc dự án,Đường Yên Thế,Phường 2,Tân Bình,60-80
0,vip-normal,Nhà riêng,48.0,2,2,2,Cơ bản,20.0,Không thuộc dự án,Đường Nguyễn Thị Huỳnh,Phường 8,Phú Nhuận,40-60
0,vip-normal,Nhà riêng,52.5,3,2,4,Cơ bản,8.5,Không thuộc dự án,Đường Phạm Văn Chiêu,Phường 14,Gò Vấp,40-60
0,vip-normal,Nhà riêng,105.0,4,5,3,Cơ bản,25.0,Dự án Phú Mỹ Chợ Lớn,Đường Phạm Hữu Lầu,Phường Phú Mỹ,7,100+
0,vip-normal,Nhà riêng,85.0,4,4,3,Cơ bản,15.0,Dự án Citi Bella 2,Đường 39 - CL,Phường Cát Lái,2,80-100
0,vip-normal,Nhà riêng,100.0,3,3,2,Cơ bản,7.0,Không thuộc dự án,Đường Lò Lu,Phường Trường Thạnh,9,80-100
0,vip-normal,Nhà riêng,90.0,4,4,3,Cơ bản,19.0,Không thuộc dự án,Đường Cách Mạng Tháng Tám,Phường 8,Tân Bình,80-100
0,vip-normal,Nhà riêng,100.0,6,6,4,Cơ bản,22.0,Không thuộc dự án,304/6A Đường Bùi Đình Túy,Phường 12,Bình Thạnh,80-100
0,vip-normal,Nhà riêng,60.0,4,4,5,Cơ bản,22.0,Không thuộc dự án,Đường Điện Biên Phủ,Phường 1,3,40-60
0,vip-normal,Nhà riêng,50.0,2,2,2,Cơ bản,8.0,Không thuộc dự án,Đường 182,Phường Tăng Nhơn Phú A,Thủ Đức,40-60
0,vip-normal,Nhà riêng,53.0,2,2,2,Cơ bản,8.0,Không thuộc dự án,Đường Số 6,Phường Bình Trưng Đông,2,40-60
0,vip-normal,Nhà riêng,168.3,5,4,3,Cơ bản,60.0,Dự án KĐT Vạn Phúc City,Đường Quốc Lộ 13,Phường Hiệp Bình Phước,Thủ Đức,100+
0,vip-normal,Nhà riêng,72.0,4,5,3,Cơ bản,20.0,Không thuộc dự án,Đường Phạm Văn Chiêu,Phường 14,Gò Vấp,60-80
0,vip-normal,Nhà riêng,64.0,4,3,3,Đầy đủ,12.0,Không thuộc dự án,Đường Số 53,Phường 14,Gò Vấp,60-80
0,vip-normal,Nhà riêng,64.0,5,5,3,Cơ bản,14.0,Không thuộc dự án,Đường Số 59,Phường 14,Gò Vấp,60-80
0,vip-normal,Nhà riêng,69.6,4,4,3,Cơ bản,15.0,Không thuộc dự án,Đường Phạm Văn Chiêu,Phường 14,Gò Vấp,60-80
0,vip-normal,Nhà riêng,64.0,5,5,3,Đầy đủ,19.0,Không thuộc dự án,Đường Số 5,Phường 17,Gò Vấp,60-80
0,vip-normal,Nhà riêng,112.0,4,3,2,Không nội thất,32.0,Không thuộc dự án,Đường Nguyễn Văn Khối,Phường 11,Gò Vấp,100+
0,vip-normal,Nhà riêng,68.0,4,3,3,Cơ bản,25.0,Không thuộc dự án,Đường Mai Chí Thọ,Phường An Phú,2,60-80
0,vip-normal,Nhà riêng,63.0,4,5,3,Đầy đủ,23.0,Không thuộc dự án,Đường Nơ Trang Long,Phường 12,Bình Thạnh,60-80
0,vip-normal,Nhà riêng,171.0,6,4,4,Cơ bản,45.0,Không thuộc dự án,Đường Nguyễn Trọng Tuyển,Phường 10,Phú Nhuận,100+
0,vip-normal,Nhà riêng,200.0,6,6,3,Cơ bản,35.0,Không thuộc dự án,Đường Trần Não,Phường Bình An,2,100+
0,vip-normal,Nhà riêng,60.0,6,3,2,Cơ bản,12.0,Không thuộc dự án,Đường Đỗ Công Tường,Phường Tân Quý,Tân Phú,40-60
0,vip-normal,Nhà riêng,55.0,2,2,2,Cơ bản,12.0,Không thuộc dự án,Đường Bùi Viện,Phường Phạm Ngũ Lão,1,40-60
0,vip-normal,Nhà riêng,72.0,4,5,3,Đầy đủ,23.0,Không thuộc dự án,Đường Ung Văn Khiêm,Phường 25,Bình Thạnh,60-80
0,vip-normal,Nhà riêng,80.0,4,3,3,Cơ bản,25.0,Không thuộc dự án,Đường Mai Chí Thọ,Phường An Phú,2,60-80
0,vip-normal,Nhà riêng,180.0,5,4,3,Cơ bản,95.0,Không thuộc dự án,Đường Cách Mạng Tháng Tám,Phường 12,10,100+
0,vip-normal,Nhà riêng,120.0,5,5,3,Cơ bản,28.0,Không thuộc dự án,Đường Hồng Hà,Phường 2,Tân Bình,100+
0,vip-normal,Nhà riêng,80.0,7,5,4,Cơ bản,35.0,Không thuộc dự án,Đường Vạn Kiếp,Phường 3,Bình Thạnh,60-80
0,vip-normal,Nhà riêng,70.0,4,3,3,Cơ bản,17.5,Không thuộc dự án,Đường Đặng Văn Ngữ,Phường 14,Phú Nhuận,60-80
0,vip-normal,Nhà riêng,80.0,4,3,3,Cơ bản,30.0,Không thuộc dự án,Đường 3/2,Phường 11,10,60-80
0,vip-normal,Nhà riêng,130.0,4,4,3,Cơ bản,9.0,Không thuộc dự án,Đường Nguyễn Thị Búp,Phường Tân Chánh Hiệp,12,100+
0,vip-normal,Nhà riêng,99.0,5,3,4,Cơ bản,35.0,Không thuộc dự án,Đường Võ Thị Sáu,Phường Tân Định,1,80-100
0,vip-normal,Nhà riêng,60.0,2,2,2,Cơ bản,16.0,Không thuộc dự án,Đường 20,Phường Tân Phú,7,40-60
0,vip-normal,Nhà riêng,54.0,4,4,3,Cơ bản,16.0,Không thuộc dự án,Đường Võ Thị Nhờ,Phường Tân Thuận Đông,7,40-60
0,vip-normal,Nhà riêng,75.0,4,3,3,Cơ bản,13.0,Không thuộc dự án,Đường Lê Đức Thọ,Phường 6,Gò Vấp,60-80
0,vip-normal,Nhà riêng,120.0,15,15,5,Đầy đủ,55.0,Không thuộc dự án,Đường Lê Trọng Tấn,Phường Tây Thạnh,Tân Phú,100+
0,vip-normal,Nhà riêng,105.0,5,6,4,Cơ bản,39.0,Dự án KĐT Vạn Phúc City,Đường Quốc Lộ 13,Phường Hiệp Bình Phước,Thủ Đức,100+
0,vip-normal,Nhà riêng,52.0,3,3,4,Đầy đủ,20.0,Không thuộc dự án,Đường Trần Quang Diệu,Phường 14,3,40-60
0,vip-normal,Nhà riêng,36.5,2,2,2,Đầy đủ,10.0,Không thuộc dự án,Đường Nguyễn Đình Chiểu,Phường 4,Phú Nhuận,20-40
0,vip-normal,Nhà riêng,90.0,2,1,4,Đầy đủ,7.0,Không thuộc dự án,Đường Số 12,Phường Trường Thạnh,9,80-100
0,vip-normal,Nhà riêng,60.0,2,1,2,Cơ bản,9.5,Không thuộc dự án,Đường Trường Sa,Phường 13,Phú Nhuận,40-60
0,vip-normal,Nhà riêng,200.0,5,4,3,Cơ bản,55.0,Dự án An Phú An Khánh,Đường 17,Phường An Phú,2,100+
0,vip-normal,Nhà riêng,200.0,4,4,3,Cơ bản,55.0,Không thuộc dự án,Đường Nguyễn Văn Hưởng,Phường Thảo Điền,2,100+
0,vip-normal,Nhà riêng,78.0,2,2,2,Cơ bản,7.5,Không thuộc dự án,Đường Phan Văn Hớn,Phường Tân Thới Nhất,12,60-80
0,vip-normal,Nhà riêng,108.0,5,4,4,Cơ bản,49.0,Không thuộc dự án,Đường Sư Vạn Hạnh,Phường 12,10,100+
0,vip-normal,Nhà riêng,100.0,5,4,4,Cơ bản,35.0,Không thuộc dự án,Đường Cao Thắng,Phường 5,3,80-100
0,vip-normal,Nhà riêng,100.0,4,4,4,Cơ bản,37.0,Dự án CityLand Park Hills,Đường Phan Văn Trị,Phường 10,Gò Vấp,80-100
0,vip-normal,Nhà riêng,100.0,4,4,4,Cơ bản,36.0,Không thuộc dự án,Đường Mai Chí Thọ,Phường An Phú,2,80-100
0,vip-normal,Nhà riêng,68.0,3,2,3,Cơ bản,26.0,Không thuộc dự án,Đường Nguyễn Thị Minh Khai,Phường 5,3,60-80
0,vip-normal,Nhà riêng,200.0,5,4,3,Cơ bản,48.0,Không thuộc dự án,Đường Xa Lộ Hà Nội,Phường Thảo Điền,2,100+
0,vip-normal,Nhà riêng,72.0,4,4,3,Cơ bản,20.0,Không thuộc dự án,Đường Trần Xuân Soạn,Phường Tân Hưng,7,60-80
0,vip-normal,Nhà riêng,110.0,4,4,3,Cơ bản,23.0,Dự án Park Riverside Tân Cảng,Đường Bưng Ông Thoàn,Phường Phú Hữu,9,100+
0,vip-normal,Nhà riêng,90.0,6,4,4,Đầy đủ,32.0,Không thuộc dự án,Đường Phổ Quang,Phường 2,Phú Nhuận,80-100
0,vip-normal,Nhà riêng,44.9,2,3,2,Cơ bản,8.0,Không thuộc dự án,Đường Bùi Tư Toàn,Phường An Lạc,Bình Tân,40-60
0,vip-normal,Nhà riêng,48.0,4,3,2,Cơ bản,14.0,Không thuộc dự án,Đường Võ Thị Nhờ,Phường Tân Thuận Đông,7,40-60
0,vip-normal,Nhà riêng,64.0,4,3,3,Cơ bản,17.0,Không thuộc dự án,Đường Nguyễn Đình Chính,Phường 11,Phú Nhuận,60-80
0,vip-normal,Nhà riêng,56.0,4,2,2,Cơ bản,5.0,Không thuộc dự án,Đường Hà Huy Giáp,Phường Thạnh Xuân,12,40-60
0,vip-normal,Nhà riêng,117.0,2,1,3,Cơ bản,9.0,Không thuộc dự án,Đường Lý Tuệ,Phường Tân Quý,Tân Phú,100+
0,vip-normal,Nhà riêng,99.0,1,1,1,Cơ bản,7.0,Không thuộc dự án,Đường Vườn Lài,Phường An Phú Đông,12,80-100
0,vip-normal,Nhà riêng,88.0,5,5,4,Cơ bản,22.0,Không thuộc dự án,Đường Nguyễn Minh Hoàng,Phường 4,Tân Bình,80-100
0,vip-normal,Nhà riêng,160.0,5,4,4,Cơ bản,45.0,Dự án An Phú An Khánh,Đường Mai Chí Thọ,Phường An Phú,2,100+
0,vip-normal,Nhà riêng,100.0,3,2,3,Cơ bản,15.0,Không thuộc dự án,Đường Tân Phước,Phường 6,10,80-100
0,vip-normal,Nhà riêng,160.0,5,4,3,Cơ bản,50.0,Không thuộc dự án,Đường Bùi Tá Hán,Phường An Phú,2,100+
0,vip-normal,Nhà riêng,140.0,5,4,3,Cơ bản,45.0,Dự án KĐT Vạn Phúc City,Đường Quốc Lộ 13,Phường Hiệp Bình Phước,Thủ Đức,100+
0,vip-normal,Nhà riêng,60.0,3,4,3,Đầy đủ,19.0,Không thuộc dự án,Đường Xuân Diệu,Phường 4,Tân Bình,40-60
0,vip-normal,Nhà riêng,68.0,3,3,2,Cơ bản,13.0,Không thuộc dự án,Đường Hồng Lạc,Phường 10,Tân Bình,60-80
0,vip-normal,Nhà riêng,150.0,4,4,3,Cơ bản,35.0,Dự án Verosa Park,Đường Liên Phường,Phường Phước Long B,9,100+
0,vip-normal,Nhà riêng,92.5,3,3,3,Cơ bản,18.0,Dự án Mega Ruby,Đường Võ Chí Công,Phường Phú Hữu,9,80-100
0,vip-normal,Nhà riêng,45.0,2,2,2,Cơ bản,12.0,Không thuộc dự án,Đường Lê Quang Định,Phường 1,Gò Vấp,40-60
0,vip-normal,Nhà riêng,90.0,4,4,4,Cơ bản,15.0,Không thuộc dự án,Đường Liên Phường,Phường Phước Long B,9,80-100
0,vip-normal,Nhà riêng,120.0,5,4,3,Đầy đủ,23.0,Dự án Park Riverside Tân Cảng,Đường Bưng Ông Thoàn,Phường Phú Hữu,9,100+
0,vip-normal,Nhà riêng,200.0,5,4,7,Cơ bản,70.0,Không thuộc dự án,Đường Đoàn Thị Điểm,Phường 1,Phú Nhuận,100+
0,vip-normal,Nhà riêng,100.0,4,4,4,Cơ bản,36.0,Dự án CityLand Park Hills,Đường Phan Văn Trị,Phường 10,Gò Vấp,80-100
0,vip-normal,Nhà riêng,50.0,1,1,2,Cơ bản,7.0,Không thuộc dự án,Đường Hòa Bình,Phường 5,11,40-60
0,vip-normal,Nhà riêng,64.0,4,3,2,Cơ bản,10.0,Không thuộc dự án,Đường Võ Văn Kiệt,Phường An Lạc,Bình Tân,60-80
0,vip-normal,Nhà riêng,75.0,4,4,3,Cơ bản,8.0,Không thuộc dự án,Đường Hồ Ngọc Lãm,Phường An Lạc,Bình Tân,60-80
0,vip-normal,Nhà riêng,29.7,3,2,3,Đầy đủ,10.0,Không thuộc dự án,Đường Âu Dương Lân,Phường 2,8,20-40
0,vip-normal,Nhà riêng,80.0,5,5,3,Cơ bản,15.0,Không thuộc dự án,Đường Võ Văn Kiệt,Phường An Lạc,Bình Tân,60-80
0,vip-normal,Nhà riêng,60.0,4,4,3,Cơ bản,16.0,Không thuộc dự án,Đường Nguyễn Thái Sơn,Phường 5,Gò Vấp,40-60
0,vip-normal,Nhà riêng,122.0,20,20,5,Đầy đủ,67.0,Không thuộc dự án,Đường Thống Nhất,Phường 11,Gò Vấp,100+
0,vip-normal,Nhà riêng,45.0,2,2,2,Không nội thất,6.0,Không thuộc dự án,Đường Nguyễn Tư Giản,Phường 12,Gò Vấp,40-60
0,vip-normal,Nhà riêng,88.0,2,1,1,Cơ bản,6.5,Không thuộc dự án,Đường Bình Phú,Phường Tam Phú,Thủ Đức,80-100
0,vip-normal,Nhà riêng,52.0,2,2,2,Cơ bản,8.5,Không thuộc dự án,Đường 51,Phường 14,Gò Vấp,40-60
0,vip-normal,Nhà riêng,175.0,5,4,3,Cơ bản,20.0,Không thuộc dự án,Đường Vườn Lài,Phường An Phú Đông,12,100+
0,vip-normal,Nhà riêng,120.0,5,4,3,Cơ bản,35.0,Không thuộc dự án,Đường Lương Định Của,Phường An Khánh,2,100+
0,vip-normal,Nhà riêng,76.0,4,4,3,Cơ bản,25.0,Không thuộc dự án,Đường Quang Trung,Phường 10,Gò Vấp,60-80
0,vip-normal,Nhà riêng,72.0,4,5,2,Cơ bản,10.0,Không thuộc dự án,523/27 Đường Lê Văn Khương,Phường Hiệp Thành,12,60-80
0,vip-normal,Nhà riêng,26.0,2,2,2,Đầy đủ,8.0,Không thuộc dự án,Đường Nhất Chi Mai,Phường 13,Tân Bình,20-40
0,vip-normal,Nhà riêng,70.0,5,5,4,Cơ bản,17.0,Không thuộc dự án,102/96 Đường Lê Văn Thọ,Phường 11,Gò Vấp,60-80
0,vip-normal,Nhà riêng,49.0,3,2,1,Cơ bản,8.0,Không thuộc dự án,Đường Thạnh Lộc 37,Phường Thạnh Lộc,12,40-60
0,vip-normal,Nhà riêng,200.0,5,3,2,Cơ bản,40.0,Không thuộc dự án,Đường Lê Văn Sỹ,Phường 14,3,100+
0,vip-normal,Nhà riêng,60.0,3,3,3,Cơ bản,14.0,Không thuộc dự án,Đường Nguyễn Văn Công,Phường 3,Gò Vấp,40-60
0,vip-normal,Nhà riêng,45.0,2,2,2,Cơ bản,12.0,Không thuộc dự án,Đường Lê Quang Định,Phường 1,Gò Vấp,40-60
0,vip-normal,Nhà riêng,96.0,4,5,3,Cơ bản,37.0,Không thuộc dự án,Đường Cách Mạng Tháng Tám,Phường Đa Kao,1,80-100
0,vip-normal,Nhà riêng,32.0,2,1,1,Đầy đủ,11.8,Không thuộc dự án,Đường Đào Duy Anh,Phường 9,Phú Nhuận,20-40
0,vip-normal,Nhà riêng,30.7,4,3,3,Đầy đủ,15.0,Không thuộc dự án,Đường Phan Xích Long,Phường 3,Phú Nhuận,20-40
0,vip-normal,Nhà riêng,75.0,3,2,3,Cơ bản,15.0,Không thuộc dự án,Đường Thích Quảng Đức,Phường 4,Phú Nhuận,60-80
0,vip-normal,Nhà riêng,170.0,3,2,3,Cơ bản,16.0,Không thuộc dự án,Đường Cách Mạng Tháng Tám,Phường 11,3,100+
0,vip-normal,Nhà riêng,121.0,5,4,4,Cơ bản,22.0,Không thuộc dự án,Đường Nguyễn Gia Trí,Phường 15,Bình Thạnh,100+
0,vip-normal,Nhà riêng,60.0,2,1,2,Cơ bản,9.5,Không thuộc dự án,Đường Trường Sa,Phường 13,Phú Nhuận,40-60
0,vip-normal,Nhà riêng,60.0,2,1,1,Cơ bản,6.5,Không thuộc dự án,Đường Nguyễn Văn Công,Phường 3,Gò Vấp,40-60
0,vip-normal,Nhà riêng,64.6,5,4,4,Cơ bản,20.0,Không thuộc dự án,Đường Dương Bá Trạc,Phường 1,8,60-80
0,vip-normal,Nhà riêng,200.0,6,4,3,Cơ bản,60.0,Dự án An Phú An Khánh,Đường Mai Chí Thọ,Phường An Phú,2,100+
0,vip-normal,Nhà riêng,100.0,4,4,4,Cơ bản,65.0,Không thuộc dự án,Đường 10,Phường 10,Gò Vấp,80-100
0,vip-normal,Nhà riêng,96.0,5,5,4,Cơ bản,25.0,Không thuộc dự án,Đường Văn Chung,Phường 13,Tân Bình,80-100
0,vip-normal,Nhà riêng,540.0,5,4,3,Cơ bản,110.0,Không thuộc dự án,Đường Nguyễn Minh Hoàng,Phường 12,Tân Bình,100+
0,vip-normal,Nhà riêng,180.0,5,4,3,Cơ bản,65.0,Không thuộc dự án,Đường Nguyễn Trọng Tuyển,Phường 1,Tân Bình,100+
0,vip-normal,Nhà riêng,110.0,5,4,4,Cơ bản,33.0,Không thuộc dự án,Đường Nam Kỳ Khởi Nghĩa,Phường Võ Thị Sáu,3,100+
0,vip-normal,Nhà riêng,90.0,5,5,4,Cơ bản,32.0,Không thuộc dự án,Đường Cách Mạng Tháng Tám,Phường 12,10,80-100
0,vip-normal,Nhà riêng,72.0,5,3,2,Cơ bản,19.0,Không thuộc dự án,159/2e Đường Phạm Văn Hai,Phường 2,Tân Bình,60-80
0,vip-normal,Nhà riêng,33.0,2,2,2,Đầy đủ,10.0,Không thuộc dự án,Đường Bùi Hữu Nghĩa,Phường 24,Bình Thạnh,20-40
0,vip-normal,Nhà riêng,96.0,4,4,4,Cơ bản,27.0,Dự án Lakeview City,Đường Song Hành,Phường An Phú,2,80-100
0,vip-normal,Nhà riêng,28.0,2,2,2,Đầy đủ,9.0,Không thuộc dự án,Đường Võ Văn Tần,Phường 5,3,20-40
0,vip-normal,Nhà riêng,90.0,4,5,3,Cơ bản,16.0,Không thuộc dự án,Đường Phạm Văn Chiêu,Phường 8,Gò Vấp,80-100
0,vip-normal,Nhà riêng,86.0,3,2,2,Cơ bản,12.0,Không thuộc dự án,Đường Liên khu 10-11,Phường Bình Trị Đông,Bình Tân,80-100
0,vip-normal,Nhà riêng,55.0,2,1,2,Cơ bản,7.0,Không thuộc dự án,Đường An Dương Vương,Phường An Lạc,Bình Tân,40-60
0,vip-normal,Nhà riêng,100.0,5,4,3,Cơ bản,28.0,Không thuộc dự án,Đường Lê Hồng Phong,Phường 12,10,80-100
0,vip-normal,Nhà riêng,70.0,3,3,2,Cơ bản,9.8,Không thuộc dự án,Đường Nguyễn Văn Quỳ,Phường Phú Thuận,7,60-80
0,vip-normal,Nhà riêng,80.0,3,3,3,Đầy đủ,17.9,Không thuộc dự án,Đường 27,Phường Hiệp Bình Chánh,Thủ Đức,60-80
0,vip-normal,Nhà riêng,126.0,6,4,4,Cơ bản,30.0,Không thuộc dự án,Đường Số 12,Phường Hiệp Bình Chánh,Thủ Đức,100+
0,vip-normal,Nhà riêng,32.0,2,2,2,Đầy đủ,7.5,Không thuộc dự án,Đường Cách Mạng Tháng Tám,Phường 15,10,20-40
0,vip-normal,Nhà riêng,78.0,5,5,4,Cơ bản,22.0,Không thuộc dự án,Đường Nguyễn Hữu Thọ,Phường Tân Hưng,7,60-80
0,vip-normal,Nhà riêng,120.0,5,4,4,Cơ bản,24.0,Không thuộc dự án,Đường Lê Bình,Phường 4,Tân Bình,100+
0,vip-normal,Nhà riêng,100.0,5,4,4,Cơ bản,25.0,Không thuộc dự án,Đường Nguyễn Minh Hoàng,Phường 12,Tân Bình,80-100
0,vip-normal,Nhà riêng,120.0,5,5,3,Cơ bản,28.0,Không thuộc dự án,Đường Nguyễn Thượng Hiền,Phường 6,Bình Thạnh,100+
0,vip-normal,Nhà riêng,120.0,5,5,3,Cơ bản,28.0,Không thuộc dự án,Đường Nơ Trang Long,Phường 14,Bình Thạnh,100+
0,vip-normal,Nhà riêng,114.0,5,5,4,Cơ bản,25.0,Không thuộc dự án,Đường Đặng Văn Ngữ,Phường 14,Phú Nhuận,100+
0,vip-normal,Nhà riêng,114.0,4,4,4,Cơ bản,18.0,Không thuộc dự án,10/2 Đường Nguyễn Huy Tưởng,Phường 6,Bình Thạnh,100+
0,vip-normal,Nhà riêng,90.0,5,4,4,Cơ bản,18.0,Không thuộc dự án,353B Đường Nguyễn Trọng Tuyển,Phường 1,Tân Bình,80-100
0,vip-normal,Nhà riêng,120.0,5,5,5,Cơ bản,32.0,Không thuộc dự án,25/1 Đường Cửu Long,Phường 2,Tân Bình,100+
0,vip-normal,Nhà riêng,90.0,5,4,3,Cơ bản,25.0,Không thuộc dự án,Đường Cửu Long,Phường 2,Tân Bình,80-100
0,vip-normal,Nhà riêng,99.0,5,4,4,Cơ bản,26.0,Không thuộc dự án,Đường Cách Mạng Tháng Tám,Phường 8,Tân Bình,80-100
0,vip-normal,Nhà riêng,90.0,4,4,4,Cơ bản,18.0,Không thuộc dự án,Đường Lê Quang Định,Phường 5,Bình Thạnh,80-100
0,vip-normal,Nhà riêng,52.5,3,2,3,Không nội thất,8.5,Không thuộc dự án,Đường Số 59,Phường 14,Gò Vấp,40-60
0,vip-normal,Nhà riêng,40.0,2,2,3,Đầy đủ,10.0,Không thuộc dự án,Đường Võ Văn Kiệt,Phường 3,6,20-40
0,vip-normal,Nhà riêng,48.0,3,1,1,Cơ bản,5.0,Không thuộc dự án,Đường Gò Xoài,Phường Bình Hưng Hòa A,Bình Tân,40-60
0,vip-normal,Nhà riêng,72.0,4,4,3,Đầy đủ,25.0,Không thuộc dự án,Đường Đoàn Thị Điểm,Phường 1,Phú Nhuận,60-80
0,vip-normal,Nhà riêng,130.0,3,3,1,Cơ bản,18.0,Không thuộc dự án,Đường 23,Phường Hiệp Bình Chánh,Thủ Đức,100+
0,vip-normal,Nhà riêng,99.0,5,4,4,Cơ bản,32.0,Không thuộc dự án,Đường Thăng Long,Phường 4,Tân Bình,80-100
0,vip-normal,Nhà riêng,67.5,3,2,3,Cơ bản,15.0,Không thuộc dự án,Đường Số 48,Phường Hiệp Bình Chánh,Thủ Đức,60-80
0,vip-normal,Nhà riêng,72.0,4,3,3,Cơ bản,10.0,Không thuộc dự án,Đường Lê Thị Hồng,Phường 17,Gò Vấp,60-80
0,vip-normal,Nhà riêng,80.0,2,1,1,Cơ bản,9.0,Không thuộc dự án,Đường Lê Đức Thọ,Phường 6,Gò Vấp,60-80
0,vip-normal,Nhà riêng,40.0,3,3,4,Đầy đủ,14.0,Không thuộc dự án,Đường Lê Quang Định,Phường 11,Bình Thạnh,20-40
0,vip-normal,Nhà riêng,81.0,5,4,4,Cơ bản,25.0,Không thuộc dự án,Đường Huỳnh Văn Bánh,Phường 13,Phú Nhuận,80-100
0,vip-normal,Nhà riêng,120.0,5,4,4,Cơ bản,33.0,Không thuộc dự án,Đường Nguyễn Trọng Tuyển,Phường 1,Tân Bình,100+
0,vip-normal,Nhà riêng,90.0,5,4,4,Cơ bản,25.0,Không thuộc dự án,Đường Phan Đăng Lưu,Phường 3,Bình Thạnh,80-100
0,vip-normal,Nhà riêng,150.0,5,5,4,Đầy đủ,18.0,Không thuộc dự án,Đường Tân Hòa Đông,Phường 14,6,100+
0,vip-normal,Nhà riêng,81.0,4,4,3,Đầy đủ,18.0,Không thuộc dự án,Đường Lê Văn Duyệt,Phường 3,Bình Thạnh,80-100
0,vip-normal,Nhà riêng,110.0,5,4,5,Cơ bản,32.0,Không thuộc dự án,40/8A Đường Nguyễn Văn Đậu,Phường 5,Phú Nhuận,100+
0,vip-normal,Nhà riêng,65.0,3,3,2,Cơ bản,8.0,Không thuộc dự án,Đường Thạnh Xuân,Phường Thạnh Xuân,12,60-80
0,vip-normal,Nhà riêng,48.0,6,3,3,Cơ bản,14.0,Không thuộc dự án,Đường Lạc Long Quân,Phường 5,11,40-60
0,vip-normal,Nhà riêng,80.0,4,3,3,Đầy đủ,25.0,Không thuộc dự án,Đường Bàn Cờ,Phường 3,3,60-80
0,vip-normal,Nhà riêng,64.0,5,3,3,Cơ bản,10.0,Không thuộc dự án,Đường Cây Trâm,Phường 9,Gò Vấp,60-80
0,vip-normal,Nhà riêng,80.0,3,2,1,Cơ bản,4.99,Không thuộc dự án,Đường Quốc lộ 1A,Phường Bình Hưng Hòa B,Bình Tân,60-80
0,vip-normal,Nhà riêng,27.0,2,3,4,Đầy đủ,12.0,Không thuộc dự án,Đường Thích Quảng Đức,Phường 5,Phú Nhuận,20-40
0,vip-normal,Nhà riêng,375.0,5,4,2,Cơ bản,89.04,Không thuộc dự án,Đường Nguyễn Đình Chiểu,Phường Đa Kao,1,100+
0,vip-normal,Nhà riêng,64.0,4,5,3,Đầy đủ,18.0,Không thuộc dự án,Đường Nguyễn Văn Khối,Phường 9,Gò Vấp,60-80
0,vip-normal,Nhà riêng,58.5,2,2,2,Có tiện nghi cơ bản,8.5,Không thuộc dự án,Đường 51,Phường 14,Gò Vấp,40-60
0,vip-normal,Nhà riêng,60.0,5,5,4,Cơ bản,15.0,Không thuộc dự án,Đường Lê Văn Quới,Phường Bình Hưng Hòa A,Bình Tân,40-60
0,vip-normal,Nhà riêng,60.0,5,6,4,Cơ bản,13.0,Không thuộc dự án,Đường Liên Khu 45,Phường Bình Hưng Hòa B,Bình Tân,40-60
0,vip-normal,Nhà riêng,100.0,5,5,3,Cơ bản,14.0,Không thuộc dự án,Đường Tỉnh Lộ 10,Phường Bình Trị Đông,Bình Tân,80-100
0,vip-normal,Nhà riêng,68.0,4,5,4,Cơ bản,14.0,Không thuộc dự án,Đường Tỉnh Lộ 10,Phường Tân Tạo,Bình Tân,60-80
0,vip-normal,Nhà riêng,96.0,4,4,4,Cơ bản,27.0,Dự án Lakeview City,Đường Song Hành,Phường An Phú,2,80-100
0,vip-normal,Nhà riêng,42.0,1,1,2,Không nội thất,5.5,Không thuộc dự án,Đường Năm Châu,Phường 11,Tân Bình,40-60
0,vip-normal,Nhà riêng,160.0,5,4,4,Cơ bản,50.0,Không thuộc dự án,Đường Mai Chí Thọ,Phường An Phú,2,100+
0,vip-normal,Nhà riêng,160.0,5,4,3,Cơ bản,45.0,Dự án An Phú An Khánh,Đường Mai Chí Thọ,Phường An Phú,2,100+
0,vip-normal,Nhà riêng,87.36,4,4,2,Đầy đủ,27.0,Không thuộc dự án,Đường 58,Phường Thảo Điền,2,80-100
0,vip-normal,Nhà riêng,68.0,3,3,4,Đầy đủ,18.0,Không thuộc dự án,Đường Nơ Trang Long,Phường 13,Bình Thạnh,60-80
